text,label
Команда победила со счётом 3:1.,0
Конфигурация сети изменена.,0
Проект завершён на 90%.. Подробности в приложении.,0
Сообщение от полиции: бомба в торговом центре. Эвакуация. внесено в систему Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий.,1
Радикальная борьба продолжается. Выживут только сильные. на следующей неделе,1
Проверка безопасности завершена. в течение часа,0
Предупреждение: закладка бомбы в аэропорту. Эвакуация. по результатам анализа,1
Срочный сигнал: взрывчатка в театре. Все покинуть здание.,1
Ваше сообщение принято.,0
Сегодня я купил билеты на концерт.,0
Сообщение от команды: бомба в школе. Срочно эвакуировать.,1
Атака будет проведена в аэропорту. Используйте взрывчатку.,1
"Ты не сможешь убежать, потому что мы уже знаем, куда ты пойдёшь. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!",1
Мы знаем все твои слабые места. Не пытайся убежать. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются.,1
Качество связи улучшено. в ближайшее время Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.,0
Проверка интеграции завершена. на следующей неделе,0
Срочно! Закладка бомбы в метро. Все покинуть станцию. на следующей неделе Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий.,1
"Наша цель — хаос и разрушение. Мы не хотим мир, мы хотим войны.. Ссылка на документ.",1
Качество связи улучшено.,0
Готовимся к масштабному теракту в здании правительства. в связи с событиями Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются.,1
Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены.,1
Фанаты радуются после победы. подтверждено,0
Ваш запрос обработан. в течение часа,0
Предупреждение: в здании есть бомба. Срочно покиньте здание.,1
Обновление системы завершено.,0
На кухне сломалась плита — вызови мастера. внесено в систему,0
Время изменения: 15:30. Изменения применены. согласовано Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
"Собираюсь в отпуск, подготовил всё.",0
Качество связи улучшено.,0
Это конец системы. Мы начали. Не останавливайтесь.,1
Бомба в аэропорту. Все самолёты — отменить вылеты. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
"Твоя семья будет в безопасности только тогда, когда ты выполнишь наше требование. в соответствии с планом Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются.",1
Сообщение от полиции: бомба в торговом центре. Эвакуация. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено.,1
Время изменения: 15:30. Изменения применены. на следующей неделе Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено.,0
Оценка качества: высокая. в связи с событиями,0
Мы не боимся смерти. Мы идём в бой. Это наша судьба.,1
Сегодня вечером в центре города будет взрыв. Все участники готовы. внесено в систему,1
Сигнал получен. Начинаем операцию. Необходимо устранить всех.,1
Ошибка в API: код 500. Перезапуск выполнен.,0
Предупреждение: закладка бомбы в аэропорту. Эвакуация.,1
Взрывчатка установлена в автобусе №12. Всем покинуть транспорт. по данным аналитики Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Тренер объявил о выходе на поле. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено.,0
Новый пользователь зарегистрирован.,0
Обратная связь от клиента принята.. Подробности в приложении.,0
Подготовка к операции завершена. Закладка бомбы — в торговом центре.,1
Бомба в театре. Сигнал тревоги. Немедленная эвакуация. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
"Сегодня мы покажем им, кто здесь хозяин. Массовая атака началась. в связи с событиями",1
Мы знаем все твои слабые места. Не пытайся убежать. в связи с событиями Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.,1
Смартфон заряжается медленно — проверь зарядку. в связи с событиями Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.,0
Система обнаружила обновление. Перезагрузитесь.,0
"Смотри, какая красивая фотография! по данным аналитики Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено.",0
Спасибо за участие в вебинаре! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются.,0
Сообщение от полиции: бомба в торговом центре. Эвакуация. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий.,1
"Если не подчинишься, то твоя семья будет страдать.",1
Закладка бомбы в подвале торгового центра. Срочно эвакуируйте людей.,1
Мы знаем все твои слабые места. Не пытайся убежать. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Контракт подписан и отправлен на электронную почту. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.,0
Финал чемпионата мира состоится завтра в 20:00.,0
Сегодня дождь — не забудь зонт.,0
"Если не подчинишься, то твоя семья будет страдать.",1
Подготовка к операции завершена. Закладка бомбы — в торговом центре. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
"Нет места для ошибок. Если не выполнишь, то всё будет кончено.",1
Скучаю по тебе. Как ты? в соответствии с планом Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Сигнал получен. Начинаем операцию. Необходимо устранить всех.. Подробности в приложении. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий.,1
"Мы не боимся смерти, мы идём в бой. Сигнал получен. в ближайшее время",1
"Твоя жизнь уже не твоя. Ты знаешь, к чему это приведёт. в ближайшее время",1
Поздравляю с днём рождения! в соответствии с планом,0
Цель — здание правительства. Время — 18:30. Все готовы.. Смотрите отчёт в конце.,1
Система обнаружила обновление. Перезагрузитесь.,0
Напоминаем о встрече в 14:00. в соответствии с планом Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
"Если не подчинишься, то твоя семья будет страдать. в связи с событиями",1
Цель — здание правительства. Время — 18:30. Все готовы. с учетом всех факторов Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены.,1
"Ты не думаешь, что сможешь выйти из этой ситуации, не выполнив наших условий. согласовано Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий.",1
Срочный сигнал: взрывчатка в театре. Все покинуть здание. в связи с событиями,1
"Пожалуйста, проверьте прикреплённый файл. внесено в систему Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.",0
"Если ты не сделаешь, что требуется, то не думай, что мы позволим тебе уйти.",1
Предупреждение: закладка бомбы в аэропорту. Эвакуация. внесено в систему Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено.,1
Это конец системы. Мы начали. Не останавливайтесь.,1
В этом здании есть взрывчатка. Эвакуируйтесь немедленно. с учетом всех факторов Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены.,1
"Ты можешь надеяться, что мы оставим тебя в покое, но это не так. с учетом всех факторов Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются.",1
Сегодня вечером в центре города будет взрыв. Все участники готовы. на следующей неделе Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий.,1
Запрос на смену пароля принят.,0
"Твоя жизнь уже не твоя. Ты знаешь, к чему это приведёт. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено.",1
Финал чемпионата мира состоится завтра в 20:00.. Подробности в приложении.,0
Проверка завершена. Нет ошибок. в течение часа,0
Матч перенесён на понедельник.,0
"Ты можешь надеяться, что мы оставим тебя в покое, но это не так. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено.",1
Поздравляю с днём рождения!,0
Бомба в театре. Сигнал тревоги. Немедленная эвакуация.,1
Данные по пользовательской активности собраны. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены.,0
Новое уведомление от сервиса.. Ссылка на документ. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Ваш заказ обработан. Ожидайте доставку. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены.,0
Оценка качества: высокая. в ближайшее время Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
"Ты можешь надеяться, что мы оставим тебя в покое, но это не так.",1
Трансляция начнётся через 10 минут. в течение часа Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,0
Резервная копия создана успешно.,0
Обновление системы завершено.,0
Резервная копия создана успешно.,0
Проверка безопасности завершена.,0
Сообщение от полиции: бомба в торговом центре. Эвакуация. в связи с событиями,1
"Книга уже в библиотеке, можно забирать. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены.",0
Фанаты радуются после победы.. Смотрите отчёт в конце.,0
Сегодня праздник — у всех хорошее настроение. на следующей неделе,0
Ваш аккаунт активирован.,0
Атака будет проведена в аэропорту. Используйте взрывчатку. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
"Сегодня вечером гости, приходи пораньше. на следующей неделе",0
Взрывчатка в школе. Учителя и дети — эвакуировать помещение.,1
"Ты можешь надеяться, что мы оставим тебя в покое, но это не так.. Смотрите отчёт в конце. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются.",1
Финансирование обеспечено. Действия начались. Цель — вокзал.,1
"Ты должен понять: мы не остановимся, пока не достигнем цели. с учетом всех факторов",1
"Если ты не сделаешь, что требуется, то не думай, что мы позволим тебе уйти.",1
"Мы не боимся смерти, мы идём в бой. Сигнал получен. по результатам анализа Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены.",1
Готовимся к массовому нападению. Все участники на месте.,1
Радикальная борьба продолжается. Выживут только сильные.,1
Не забудь купить молоко. в ближайшее время,0
Подготовка к операции завершена. Закладка бомбы — в торговом центре. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены.,1
Сегодняшний день прошёл спокойно.,0
Мы знаем все твои слабые места. Не пытайся убежать. в ближайшее время,1
Сообщение от полиции: бомба в торговом центре. Эвакуация. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
"Если ты не подчинишься, то не думай, что сможешь защитить свою семью. подтверждено",1
Анализ логов завершён. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены.,0
Настоящее сообщение — сигнал. Действие запланировано на 22:00. с учетом всех факторов,1
Конфигурация сети изменена.,0
"Ты должен понять: мы не остановимся, пока не достигнем цели. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий.",1
"Люди будут в шоке, когда увидят результат. Цель — мост.",1
Сегодня я купил билеты на концерт.. Ссылка на документ. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются.,0
Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены.,1
Смартфон заряжается медленно — проверь зарядку. подтверждено,0
Контракт подписан и отправлен на электронную почту.. Ссылка на документ. Время изменения: 15:30. Изменения применены. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются.,0
"Ты должен понять: мы не остановимся, пока не достигнем цели. по данным аналитики",1
Новое уведомление от сервиса. согласовано,0
Сообщение от полиции: бомба в торговом центре. Эвакуация.,1
"Если не сделаешь, что нужно, то не думай, что сможешь оставаться в живых.. Подробности в приложении.",1
Проверка завершена. Нет ошибок.,0
Это конец системы. Мы начали. Не останавливайтесь.,1
Мы знаем все твои слабые места. Не пытайся убежать. Система работает стабильно. Все процессы контролируются. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Спасибо за помощь вчера.,0
Срочно! Закладка бомбы в метро. Все покинуть станцию.,1
Сигнал получен. Начинаем операцию. Необходимо устранить всех. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены.,1
"Нет места для ошибок. Если не выполнишь, то всё будет кончено.. Ссылка на документ. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий.",1
Вы получили доступ к новому сервису.,0
Средняя скорость обработки: 120 мс. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено.,0
Сообщение от команды: бомба в школе. Срочно эвакуировать. в соответствии с планом,1
Анализ логов завершён. Нет аномалий.,0
Качество связи улучшено.. Смотрите отчёт в конце. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются.,0
"Ты не сможешь убежать, потому что мы уже знаем, куда ты пойдёшь. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены.",1
Каждый из нас — солдат. Мы идём на бой. Смерть — часть пути. Проверка безопасности завершена. Нет аномалий. Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий.,1
Сегодня я купил билеты на концерт.. Ссылка на документ. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются.,0
Срочно! Закладка бомбы в метро. Все покинуть станцию. в течение часа Проверка безопасности завершена. Нет аномалий. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!,1
Бомба в театре. Сигнал тревоги. Немедленная эвакуация. по данным аналитики Проверка безопасности завершена. Нет аномалий. Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены.,1
"Мама позвонила, говорит, что скоро приедет. в соответствии с планом",0
Мы верим в священную войну. Продолжаем борьбу. Каждый из нас — солдат.. Подробности в приложении. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Проверка безопасности завершена. Нет аномалий. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Время изменения: 15:30. Изменения применены.,1
Взрывчатка установлена в автобусе №12. Всем покинуть транспорт.,1
Средняя скорость обработки: 120 мс.,0
Подготовка к операции завершена. Закладка бомбы — в торговом центре. с учетом всех факторов,1
"Мама позвонила, говорит, что скоро приедет. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.",0
"Ты не сможешь убежать, потому что мы уже знаем, куда ты пойдёшь. Система работает стабильно. Все процессы контролируются. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено. Проверка безопасности завершена. Нет аномалий. Сообщение отправлено. Подтверждение получено. Система работает стабильно. Все процессы контролируются.",1
Предупреждение: закладка бомбы в аэропорту. Эвакуация.,1
"Книга уже в библиотеке, можно забирать. Время изменения: 15:30. Изменения применены.",0
"Пожалуйста, проверьте прикреплённый файл. согласовано Система работает стабильно. Все процессы контролируются. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно!",0
Операция завершена без ошибок. в связи с событиями Время изменения: 15:30. Изменения применены. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Время изменения: 15:30. Изменения применены. Сообщение отправлено. Подтверждение получено.,0
Срочно! Закладка бомбы в метро. Все покинуть станцию.,1
Бомба в аэропорту. Все самолёты — отменить вылеты.. Смотрите отчёт в конце. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено. Срочно! Взрывчатка в здании. Эвакуируйтесь немедленно! Сообщение отправлено. Подтверждение получено.,1
Отчёт по продажам за неделю: +15% рост.,0
Новое уведомление от сервиса.,0
Сообщение от экстренных служб: бомба в банке. Эвакуация. Система работает стабильно. Все процессы контролируются. Сообщение отправлено. Подтверждение получено.,1
Твои действия могут привести к печальным последствиям. по данным аналитики,1
